time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2020/10/23/20:08:06.277759,617,1603480086,244533908,map,0.843111500497,-0.0100656974312,0.0246208923054,-0.00395176152308,-0.00365396250629,0.00240450638956,0.999982625093
2020/10/23/20:08:06.311106,618,1603480086,277870908,map,0.849363181099,-0.0101104459169,0.0250801946363,-0.00396869322668,-0.00362735792283,0.00238896295641,0.999982692153
2020/10/23/20:08:06.344324,619,1603480086,311277908,map,0.854921162859,-0.0100464950503,0.0251449169291,-0.00401906182439,-0.00435707229663,0.00210372161283,0.999980218514
2020/10/23/20:08:06.377944,620,1603480086,344708908,map,0.861707751921,-0.00985999673601,0.0254711407029,-0.00409072174887,-0.00378614806544,0.00159160211914,0.999983198799
2020/10/23/20:08:06.411041,621,1603480086,377816908,map,0.868028296942,-0.00980966627591,0.0255720344731,-0.00433650386392,-0.00380185834148,0.00164681861742,0.999982014136
2020/10/23/20:08:06.444525,622,1603480086,411296908,map,0.874302421967,-0.00944456204786,0.0256545766595,-0.00468819917803,-0.00352527576275,0.00120843447229,0.999982066292
2020/10/23/20:08:06.478134,623,1603480086,444576908,map,0.881350567954,-0.00903464078874,0.0256636109915,-0.00495100118103,-0.00312175580713,0.00126859185745,0.999982066291
2020/10/23/20:08:06.511462,624,1603480086,477859908,map,0.88749614806,-0.008904553205,0.0257194305535,-0.00513131074427,-0.0027158930691,0.00151976313216,0.999981991785
2020/10/23/20:08:06.544950,625,1603480086,511337908,map,0.893841815441,-0.00868236347994,0.025749702142,-0.00527592383641,-0.00286280251597,0.00135931747173,0.999981060443
2020/10/23/20:08:06.578342,626,1603480086,544711908,map,0.899692147931,-0.00857487112283,0.0258593661868,-0.00516459857959,-0.00278095365456,0.00143918779189,0.999981760812
2020/10/23/20:08:06.611193,627,1603480086,577866908,map,0.906034631603,-0.00848918855184,0.0259917682564,-0.00504048412664,-0.00310740300824,0.00177737061615,0.999980889077
2020/10/23/20:08:06.644537,628,1603480086,611356908,map,0.911707366802,-0.00842128798376,0.0261165968008,-0.00490716572623,-0.00323659023377,0.00194930660613,0.999980822022
2020/10/23/20:08:06.677824,629,1603480086,644640908,map,0.917891464526,-0.00837197065373,0.0262673190866,-0.00484451515383,-0.00357146936261,0.00218366018215,0.999979503244
2020/10/23/20:08:06.711421,630,1603480086,677853908,map,0.923751880315,-0.00829671531896,0.0264560009677,-0.00486599897551,-0.00382530278604,0.00227063922576,0.999978266419
2020/10/23/20:08:06.778232,631,1603480086,744622908,map,0.934773548335,-0.00805503070373,0.0267027827618,-0.00472776265664,-0.00430373614517,0.003109799697,0.999974727311
2020/10/23/20:08:06.811257,632,1603480086,777792908,map,0.940750419196,-0.00768459573403,0.0270373212348,-0.00475761104379,-0.00444677887731,0.00347632586099,0.999972752855
2020/10/23/20:08:06.844662,633,1603480086,811096908,map,0.947354699868,-0.00766811102664,0.0273056401379,-0.0046563063268,-0.00512985869593,0.00399488943626,0.999968021598
2020/10/23/20:08:06.882287,634,1603480086,844763908,map,0.953259428242,-0.00736030861725,0.0274560546632,-0.0049268641282,-0.00543315762969,0.00398929096872,0.999965145575
2020/10/23/20:08:06.911313,635,1603480086,878007908,map,0.959763538428,-0.00654391080153,0.027610104107,-0.00522483737415,-0.00571909491338,0.00415577267313,0.999961360544
2020/10/23/20:08:06.947342,636,1603480086,911211908,map,0.966729846595,-0.00615959107891,0.027716815249,-0.00547141949836,-0.00515593537577,0.00436732029702,0.999962202492
2020/10/23/20:08:06.978035,637,1603480086,944651908,map,0.975109716458,-0.00601122960441,0.028140349786,-0.00553505075775,-0.00427768937995,0.00437413900837,0.999965965168
2020/10/23/20:08:07.011830,638,1603480086,978099908,map,0.982104615652,-0.00588953301305,0.0284973090394,-0.00549723161041,-0.00454783579051,0.00444845389297,0.999964653821
2020/10/23/20:08:07.044728,639,1603480087,11184908,map,0.989320222328,-0.00548188790641,0.0287960313955,-0.00539876591066,-0.00403016963163,0.00419325306922,0.999968513348
2020/10/23/20:08:07.078677,640,1603480087,44663908,map,0.996567702591,-0.00523429199987,0.0287787496781,-0.00526178286765,-0.00403571199255,0.0045297795789,0.999967753363
2020/10/23/20:08:07.111167,641,1603480087,78021908,map,1.00480035948,-0.00513412460709,0.0290917139494,-0.00544000975526,-0.00312890764175,0.00476699787894,0.999968945499
2020/10/23/20:08:07.146523,642,1603480087,111076908,map,1.01224231489,-0.00499420747173,0.0296159125279,-0.00575804510988,-0.00305175774288,0.00427246084003,0.999969638424
2020/10/23/20:08:07.178720,643,1603480087,144617908,map,1.01914561991,-0.0045061258967,0.0299685987753,-0.00594646607551,-0.00309057363463,0.0036763234103,0.999970785844
2020/10/23/20:08:07.211409,644,1603480087,178073908,map,1.02610735129,-0.00396366715384,0.0301012575968,-0.00591757817813,-0.00315735288857,0.00365600093763,0.999970823099
2020/10/23/20:08:07.244349,645,1603480087,211216908,map,1.03354652611,-0.00345229908774,0.0301681799076,-0.00595898231921,-0.00295752964182,0.00418079693923,0.999969131766
2020/10/23/20:08:07.277718,646,1603480087,244647908,map,1.04067399086,-0.00327094450573,0.0304553387061,-0.00611936426663,-0.00268277100656,0.00479504874159,0.999966181242
2020/10/23/20:08:07.311140,647,1603480087,277904908,map,1.0482256063,-0.0032352347665,0.0305498144883,-0.00625662481982,-0.0028340300652,0.00479194027232,0.999964929499
2020/10/23/20:08:07.344483,648,1603480087,311237908,map,1.05555577608,-0.00311963021802,0.030578628477,-0.00635938280477,-0.00319021814113,0.00441988916663,0.999964922054
2020/10/23/20:08:07.378099,649,1603480087,344675908,map,1.06348504825,-0.00264371320638,0.0305703296802,-0.00637108795192,-0.00251654399452,0.00423040107387,0.99996758945
2020/10/23/20:08:07.411172,650,1603480087,378123908,map,1.07108062333,-0.00254708155956,0.0305836031887,-0.00648927465027,-0.00225747589449,0.0048919590888,0.999964430294
2020/10/23/20:08:07.444494,651,1603480087,411054908,map,1.07809338277,-0.00250063374653,0.0308572350371,-0.00689454153631,-0.00200953104585,0.00504048408628,0.99996150956
2020/10/23/20:08:07.477706,652,1603480087,444711908,map,1.08511710575,-0.00226817294907,0.0310687152598,-0.00691181058542,-0.00230967862078,0.00484912709683,0.999961688379
2020/10/23/20:08:07.511109,653,1603480087,477976908,map,1.09181557007,-0.00189125880584,0.0312447943134,-0.00689021787035,-0.00285237333085,0.00523907791728,0.999958469601
2020/10/23/20:08:07.544412,654,1603480087,511063908,map,1.09908245064,-0.00184646293509,0.0317263717819,-0.00697511951254,-0.00306637121468,0.00575545666704,0.999954408858
2020/10/23/20:08:07.577681,655,1603480087,544613908,map,1.1058360397,-0.00184159859958,0.0326639107772,-0.00683048578489,-0.00378811559382,0.00555252257344,0.999954081014
2020/10/23/20:08:07.611276,656,1603480087,578005908,map,1.11229252398,-0.00174311563419,0.0328107456604,-0.00654756737811,-0.00462741493911,0.00573470671369,0.999951413585
2020/10/23/20:08:07.644452,657,1603480087,611136908,map,1.11932324621,-0.00179533123972,0.0332857720139,-0.0066570304241,-0.00501232081323,0.0060248840516,0.999947129281
2020/10/23/20:08:07.677750,658,1603480087,644553908,map,1.12576442218,-0.00177617579641,0.0335217914424,-0.00646050716653,-0.00535720419738,0.00583388863579,0.999947762612
2020/10/23/20:08:07.711228,659,1603480087,677931908,map,1.13241699419,-0.00177848339072,0.0336623153043,-0.00644087194691,-0.00573340764481,0.00603970567386,0.999944581045
2020/10/23/20:08:07.744549,660,1603480087,711090908,map,1.13858000681,-0.00176670953578,0.0337990905236,-0.00664470787569,-0.00563510201474,0.0060949649041,0.999943470845
2020/10/23/20:08:07.778451,661,1603480087,744636908,map,1.14589460436,-0.0016736468668,0.033873462726,-0.00678012420785,-0.00537941041174,0.00626019615583,0.999942949274
2020/10/23/20:08:07.815498,662,1603480087,778005908,map,1.15281700641,-0.00161986887384,0.0339802618064,-0.00693548500543,-0.00516171263363,0.00653503863288,0.999941272796
2020/10/23/20:08:07.844680,663,1603480087,811356908,map,1.16016545032,-0.00158541709173,0.0340316994024,-0.00697832320533,-0.00489043583242,0.00673823709358,0.999940989661
2020/10/23/20:08:07.877683,664,1603480087,844570908,map,1.16741836749,-0.00139693200606,0.0345169883106,-0.00713041097557,-0.00427594733617,0.00695800780048,0.999941228094
2020/10/23/20:08:07.911197,665,1603480087,877964908,map,1.17466243467,-0.00133873447694,0.0347253940551,-0.00712100104946,-0.00453306743784,0.00744428780173,0.999936660605
2020/10/23/20:08:07.944538,666,1603480087,911433908,map,1.18107382396,-0.00132986158038,0.0347868955034,-0.00694407366028,-0.00459996211402,0.00766811505997,0.999935908047
2020/10/23/20:08:07.977799,667,1603480087,944590908,map,1.18741874183,-0.00116767033912,0.035082403069,-0.00699112366171,-0.00438944196314,0.00784770665382,0.999935133141
2020/10/23/20:08:08.011358,668,1603480087,977964908,map,1.19438688894,-0.00112369775814,0.0351426141157,-0.00701771586938,-0.00471987670799,0.00822775628831,0.999930386804
2020/10/23/20:08:08.044899,669,1603480088,11511908,map,1.20132377254,-0.000625961868061,0.0353024052318,-0.00723723590909,-0.00473563629427,0.00817506707808,0.999929179714
2020/10/23/20:08:08.077785,670,1603480088,44561908,map,1.20779917182,-0.00037604823708,0.0356634249758,-0.00735669871442,-0.00469296477865,0.00844317219262,0.999926281237
2020/10/23/20:08:08.111213,671,1603480088,77896908,map,1.21473984749,-0.000269582271664,0.0358844967751,-0.00736985301332,-0.00488891214601,0.00878906240796,0.999922265072
2020/10/23/20:08:08.144437,672,1603480088,111317908,map,1.22169338994,-0.000150497109725,0.0361042565004,-0.00742223617971,-0.00504048396036,0.00915364538659,0.99991785398
2020/10/23/20:08:08.178058,673,1603480088,144492908,map,1.2287892224,-6.78627186545e-05,0.0362480656976,-0.00713145606709,-0.0050581908813,0.00938195939277,0.999917764557
2020/10/23/20:08:08.211357,674,1603480088,178065908,map,1.23542962591,-8.24242949583e-06,0.0368393881731,-0.00708638899456,-0.00523907766787,0.00979609475185,0.999913182073
2020/10/23/20:08:08.244357,675,1603480088,211467908,map,1.241696076,9.51032322663e-05,0.0372494769155,-0.0068902175405,-0.00563642363552,0.0100231539792,0.99991014197
2020/10/23/20:08:08.277558,676,1603480088,244477908,map,1.24832932745,0.000172291546136,0.0379872830761,-0.00670609423956,-0.00646972643734,0.0100890945554,0.999905686108
2020/10/23/20:08:08.311263,677,1603480088,277895908,map,1.25411284579,0.000209936796205,0.0383872918183,-0.00642929399755,-0.00706954705567,0.0102379077891,0.999901930655
2020/10/23/20:08:08.344483,678,1603480088,311442908,map,1.26086700871,0.000315440893013,0.0385763999758,-0.00632767106015,-0.00722590282106,0.0105849812832,0.999897847322
2020/10/23/20:08:08.378211,679,1603480088,344595908,map,1.26816146114,0.000314626842665,0.0388519152577,-0.00660421835229,-0.00693763276343,0.0110235642015,0.999893361606
2020/10/23/20:08:08.411443,680,1603480088,377921908,map,1.27544769124,0.000384330150842,0.0392247485325,-0.00691612040394,-0.0065452910509,0.0109557673188,0.999894643253
2020/10/23/20:08:08.444316,681,1603480088,411411908,map,1.28268560102,0.000697505175879,0.0393647051452,-0.00709269481579,-0.00659970432875,0.0111043733613,0.999891409342
2020/10/23/20:08:08.480549,682,1603480088,444444908,map,1.2896144873,0.000841472892004,0.0396248965076,-0.00722693352207,-0.00619920092908,0.0111338558272,0.999892683539
2020/10/23/20:08:08.511181,683,1603480088,477920908,map,1.29668611322,0.00117268309026,0.040135566145,-0.00737591601061,-0.00621840125806,0.0112840784869,0.999889792388
2020/10/23/20:08:08.544510,684,1603480088,511345908,map,1.3028335093,0.00151767283836,0.0407599621171,-0.00763110379671,-0.00646742318065,0.0116056711144,0.999882616656
2020/10/23/20:08:08.578259,685,1603480088,544577908,map,1.31002425735,0.00165898650933,0.0409638304892,-0.0078277440618,-0.00697511962278,0.0116799029322,0.999876819412
2020/10/23/20:08:08.611231,686,1603480088,578014908,map,1.31661798143,0.00230965584711,0.0416808655261,-0.00816321018148,-0.00747724266164,0.0115057344248,0.999872527334
2020/10/23/20:08:08.644190,687,1603480088,611497908,map,1.32318937531,0.00239403024294,0.0415478804757,-0.00791482620757,-0.00754864507546,0.0118023752177,0.99987053033
2020/10/23/20:08:08.677737,688,1603480088,644496908,map,1.33114061093,0.00293837129983,0.0425809767916,-0.00849244457507,-0.00683484733315,0.0114934238632,0.999874524355
2020/10/23/20:08:08.711274,689,1603480088,677941908,map,1.33812217569,0.00331669837072,0.0427036515627,-0.00863598925705,-0.00701346796359,0.0113564755878,0.999873622724
2020/10/23/20:08:08.744195,690,1603480088,711509908,map,1.34452510997,0.00347633600358,0.042768023871,-0.00860487495817,-0.00711890785949,0.0113012326644,0.999873771742
2020/10/23/20:08:08.777833,691,1603480088,744553908,map,1.35158432998,0.00368843078746,0.0431476015673,-0.00870387913884,-0.00696335970418,0.011495368632,0.999871797087
2020/10/23/20:08:08.811051,692,1603480088,777953908,map,1.35858089791,0.00380941271582,0.0431896126451,-0.00851522446857,-0.00689994238182,0.0116569153261,0.999871990843
2020/10/23/20:08:08.844600,693,1603480088,811318908,map,1.36628805353,0.00414930402886,0.0434350491798,-0.0088245939866,-0.00641537247285,0.0114772054702,0.999874613785
2020/10/23/20:08:08.877849,694,1603480088,844730908,map,1.37310153636,0.00430387467349,0.0437090798498,-0.00877973277208,-0.00634295977927,0.0112582988667,0.999877959483
2020/10/23/20:08:08.911581,695,1603480088,877925908,map,1.37988924588,0.00461677491733,0.0438760291648,-0.00874912924985,-0.00690641859484,0.0110140983005,0.999877214341
2020/10/23/20:08:08.945123,696,1603480088,911513908,map,1.38626063654,0.00506319314143,0.0445900051553,-0.00876699394029,-0.00735872430177,0.0110848984509,0.999873048952
2020/10/23/20:08:08.977920,697,1603480088,944700908,map,1.39220486438,0.0051564443115,0.0449812486748,-0.00866785197077,-0.00823499744386,0.0117663370925,0.999859293336
2020/10/23/20:08:09.011141,698,1603480088,977892908,map,1.39843222503,0.00523494869141,0.0453674114158,-0.00875678995606,-0.00864461215649,0.0118471099861,0.999854107005
2020/10/23/20:08:09.044575,699,1603480089,11351908,map,1.40532975738,0.00533254027361,0.0458632406165,-0.00897279085561,-0.00899683853536,0.0117783618749,0.999849896791
2020/10/23/20:08:09.077847,700,1603480089,44877908,map,1.41196482719,0.00542221069229,0.0460457158668,-0.00887006869896,-0.00974041476724,0.011674798711,0.999845060635
2020/10/23/20:08:09.111274,701,1603480089,77818908,map,1.41849010632,0.00563855469169,0.0461303369955,-0.00892283044952,-0.00980141783688,0.0115735273008,0.9998451724
2020/10/23/20:08:09.148319,702,1603480089,111377908,map,1.42565317583,0.00570782452865,0.0461806076363,-0.00875338648611,-0.00941367092052,0.0117663370733,0.999848145638
2020/10/23/20:08:09.178296,703,1603480089,144965908,map,1.43267860478,0.00584470212626,0.0467927100309,-0.00895450466723,-0.00941525416764,0.0116843676451,0.999847311037
2020/10/23/20:08:09.211217,704,1603480089,177993908,map,1.43883702938,0.0059734112015,0.0469913487565,-0.00876699377816,-0.00980293739346,0.0115037913026,0.99984734086
2020/10/23/20:08:09.277666,705,1603480089,244803908,map,1.4511631375,0.0060365620259,0.0474668342237,-0.00807234634851,-0.0109693602226,0.0113990407882,0.999842273676
2020/10/23/20:08:09.311187,706,1603480089,277825908,map,1.45764333097,0.00596336006873,0.0475589291915,-0.00746028373445,-0.0111492364656,0.0114401434415,0.999844568826
2020/10/23/20:08:09.346041,707,1603480089,311472908,map,1.46473615692,0.00582118838899,0.0488499329462,-0.00759587329782,-0.0106474419956,0.0111992440916,0.99985174482
2020/10/23/20:08:09.377926,708,1603480089,344878908,map,1.47064954547,0.00577920526183,0.0489981261336,-0.00737591597199,-0.0114765567262,0.0107123218063,0.999849554018
2020/10/23/20:08:09.411281,709,1603480089,377909908,map,1.4770866036,0.00557405620719,0.0496355368231,-0.00737288509803,-0.0112052300403,0.0105313501631,0.99985457645
2020/10/23/20:08:09.444449,710,1603480089,411358908,map,1.48391225148,0.00552876502296,0.049784363538,-0.00746128245593,-0.0118408203622,0.00983632266922,0.999853674791
2020/10/23/20:08:09.477784,711,1603480089,444728908,map,1.4901948386,0.00558166831755,0.0498305264596,-0.00744929017717,-0.0115471034121,0.00947441803406,0.999860694238
2020/10/23/20:08:09.511248,712,1603480089,477797908,map,1.49702698011,0.00549804568434,0.0504947005488,-0.00767102905791,-0.0110363991322,0.00936685901509,0.999865798575
2020/10/23/20:08:09.544199,713,1603480089,511444908,map,1.50406382487,0.00559946119733,0.0505974942355,-0.00770784872887,-0.0111050448164,0.00880176859052,0.999869889494
2020/10/23/20:08:09.611128,714,1603480089,577895908,map,1.51739283373,0.00575156539502,0.0509667982556,-0.00778862152213,-0.0109442002604,0.00897611084466,0.999869487128
2020/10/23/20:08:09.644397,715,1603480089,611365908,map,1.5242873142,0.0056850036978,0.0510266288195,-0.00764475989578,-0.0107968411479,0.00880853824743,0.999873689784
2020/10/23/20:08:09.677989,716,1603480089,644750908,map,1.53129060911,0.00583965897523,0.0514311621799,-0.00802142184989,-0.0105001760347,0.00835802884172,0.999877765754
2020/10/23/20:08:09.711388,717,1603480089,678092908,map,1.53816840696,0.00629263728858,0.051687249907,-0.00822322729216,-0.0103017511685,0.00766811479535,0.999883719475
2020/10/23/20:08:09.744045,718,1603480089,711326908,map,1.54496760419,0.00681230008661,0.0520210833399,-0.00838295172611,-0.00986506403901,0.00744728966675,0.999888466034
2020/10/23/20:08:09.777792,719,1603480089,744645908,map,1.55203379482,0.00718403458523,0.052181868767,-0.00867042970616,-0.00986883976367,0.00760567607976,0.999884785034
2020/10/23/20:08:09.811026,720,1603480089,778233908,map,1.55878493111,0.00730402708228,0.0524800182142,-0.00892199603113,-0.00982647046615,0.00749813881289,0.999883801439
2020/10/23/20:08:09.844367,721,1603480089,811145908,map,1.56572245577,0.00743714988389,0.0525652045264,-0.00888266069216,-0.00973735593429,0.00732523597973,0.999886305115
2020/10/23/20:08:09.878008,722,1603480089,844641908,map,1.57240526981,0.00751382410435,0.0531207689618,-0.00913490535535,-0.00950582133217,0.00710948226228,0.999887817771
2020/10/23/20:08:09.911062,723,1603480089,878074908,map,1.57916820709,0.00758796423762,0.0532468082904,-0.00910631468468,-0.0097740133619,0.00664134319484,0.999888711936
2020/10/23/20:08:09.978155,724,1603480089,945125908,map,1.59305509687,0.00791052699138,0.0534153677495,-0.00950895630884,-0.00921772335525,0.00653731828819,0.99989093245
2020/10/23/20:08:10.010833,725,1603480089,978209908,map,1.60060006162,0.00834876298905,0.0535487441655,-0.00997098529118,-0.00920559087649,0.00620640810457,0.999888652325
2020/10/23/20:08:10.044536,726,1603480090,11176908,map,1.60699269011,0.00886404156625,0.0538279934897,-0.0101948807488,-0.00899683858102,0.00614002757712,0.999888704488
2020/10/23/20:08:10.078194,727,1603480090,44716908,map,1.61373563613,0.0089983716598,0.0540463465103,-0.0104254045773,-0.00903485243815,0.00621000859547,0.999885552538
2020/10/23/20:08:10.111412,728,1603480090,78240908,map,1.62017945891,0.00933679729655,0.0543095221249,-0.0105348869769,-0.00896115768175,0.00602612072761,0.999886193363
2020/10/23/20:08:10.144928,729,1603480090,111298908,map,1.62652240363,0.00946596413857,0.0547174987207,-0.0105779402338,-0.00902412539741,0.00598393605087,0.999885425862
2020/10/23/20:08:10.177760,730,1603480090,144880908,map,1.63278408217,0.00970704972706,0.0550881066546,-0.0105610221412,-0.00925563476546,0.00589360725033,0.99988402499
2020/10/23/20:08:10.211233,731,1603480090,178205908,map,1.63905826429,0.00982891112667,0.0555122750368,-0.0104439698688,-0.00941762815367,0.00610351576472,0.999882482529
2020/10/23/20:08:10.244743,732,1603480090,211158908,map,1.64574480953,0.00994074463683,0.0556482107326,-0.0103881758799,-0.00990651540562,0.00613274234455,0.99987816069
2020/10/23/20:08:10.278243,733,1603480090,244892908,map,1.65228746351,0.00995912581636,0.0560081917253,-0.00995453254131,-0.00976638768738,0.00614366676244,0.999883883415
2020/10/23/20:08:10.311169,734,1603480090,278226908,map,1.6592662288,0.00997226476795,0.0567404544955,-0.00988618858967,-0.00954805236581,0.00619559465508,0.999886349831
2020/10/23/20:08:10.344206,735,1603480090,311260908,map,1.66567773765,0.0100054553155,0.0571667353509,-0.00977630061374,-0.00981129412767,0.00609740885748,0.999885485473
2020/10/23/20:08:10.378006,736,1603480090,344730908,map,1.6721914367,0.0102490571148,0.0573316029907,-0.00954336953235,-0.0101023782131,0.00604710262786,0.999885142705
2020/10/23/20:08:10.411192,737,1603480090,378272908,map,1.67877944779,0.01027972579,0.0575669193741,-0.00954493049819,-0.0101824496767,0.00619318900062,0.99988342142
2020/10/23/20:08:10.444149,738,1603480090,411364908,map,1.68567925023,0.0103012520061,0.0580586830184,-0.00962267143352,-0.0101237434569,0.00604710249204,0.999884166573
2020/10/23/20:08:10.477776,739,1603480090,444699908,map,1.6922971793,0.0102791821966,0.0586395167565,-0.00962576879925,-0.0101391874041,0.00584282151664,0.999885194855
2020/10/23/20:08:10.512023,740,1603480090,478024908,map,1.69875133527,0.0104569840429,0.0587811020101,-0.00957532471169,-0.0106579331481,0.00564698900718,0.999881409535
2020/10/23/20:08:10.544184,741,1603480090,511186908,map,1.7052591022,0.0104852721085,0.0591272083498,-0.00960174360719,-0.0107248338485,0.00586064608157,0.999879211348
2020/10/23/20:08:10.577609,742,1603480090,544680908,map,1.71216752177,0.0104996445779,0.0594283828221,-0.00960329576745,-0.0103364077748,0.00588475139091,0.999883145715
2020/10/23/20:08:10.611414,743,1603480090,578022908,map,1.71906060544,0.0105689898132,0.0597351437344,-0.00964278184142,-0.0102320845917,0.00570866381414,0.999884859552
2020/10/23/20:08:10.644419,744,1603480090,611349908,map,1.72496754931,0.0106589403762,0.0601438366362,-0.00969056900651,-0.0102269866075,0.00569821301988,0.999884509324
2020/10/23/20:08:10.677553,745,1603480090,644699908,map,1.73167864488,0.010960772038,0.060573599234,-0.0101082770496,-0.0106341390203,0.00557127633136,0.999876841767
2020/10/23/20:08:10.711104,746,1603480090,678073908,map,1.73721506913,0.0112403455392,0.0607792353054,-0.0102706052401,-0.0109292142372,0.00537525369923,0.999873078741
2020/10/23/20:08:10.747231,747,1603480090,711516908,map,1.74312818681,0.0113376769435,0.0611865175385,-0.0102633483032,-0.0106011585689,0.00527027171864,0.999877244143
2020/10/23/20:08:10.777962,748,1603480090,745265908,map,1.74995013965,0.0117057281738,0.0613974368612,-0.0104518141584,-0.0105086872341,0.00514581007817,0.999876916281
2020/10/23/20:08:10.811370,749,1603480090,778206908,map,1.75654309126,0.0118285101643,0.0615851785147,-0.0103651997602,-0.0107588204346,0.00541942681821,0.999873712141
2020/10/23/20:08:10.844587,750,1603480090,811480908,map,1.76294484041,0.0119015616198,0.0616788202379,-0.0100802298643,-0.0105603173561,0.00586318851743,0.999876238183
2020/10/23/20:08:10.878141,751,1603480090,844658908,map,1.77029724343,0.0119205474867,0.0623858953746,-0.0100090218016,-0.00997994870389,0.00598518102872,0.999882191918
2020/10/23/20:08:10.911357,752,1603480090,878153908,map,1.77635632292,0.0119571247705,0.0628682399979,-0.00997472103995,-0.0101963422885,0.00590875800396,0.999880805958
2020/10/23/20:08:10.944199,753,1603480090,911414908,map,1.78312631731,0.0121387469767,0.0633081491018,-0.0100905715219,-0.0109019108532,0.00568643288189,0.999873488591
2020/10/23/20:08:10.977913,754,1603480090,944561908,map,1.78836426055,0.0121681755792,0.0634476298753,-0.00996724887767,-0.0113302031428,0.00556324654679,0.999870657002
2020/10/23/20:08:11.011235,755,1603480090,978166908,map,1.79513767572,0.0122950515158,0.0636190089302,-0.0101362473802,-0.0111378708164,0.0051414648755,0.999873376814
2020/10/23/20:08:11.044348,756,1603480091,11465908,map,1.80064116336,0.0126241856815,0.063899123723,-0.0102966869347,-0.0108443521264,0.00475134299081,0.999876893925
2020/10/23/20:08:11.077838,757,1603480091,44704908,map,1.80683746943,0.0128564646849,0.0642658112188,-0.0104489623684,-0.0108731695533,0.00473878156418,0.999875060854
2020/10/23/20:08:11.111074,758,1603480091,78185908,map,1.8134489576,0.0130125382552,0.0645111178183,-0.0106446436398,-0.0108628860481,0.00483835957503,0.999872631661
2020/10/23/20:08:11.144557,759,1603480091,111508908,map,1.8204533151,0.0131927359102,0.0646460099058,-0.010687254049,-0.0105256891449,0.00466908966168,0.99987658842
2020/10/23/20:08:11.178084,760,1603480091,144609908,map,1.82784521193,0.0134298789521,0.0648259200008,-0.0108271626286,-0.0100861408987,0.00453635365373,0.99988022473
2020/10/23/20:08:11.211278,761,1603480091,178173908,map,1.83459236734,0.0140181353676,0.0655887336875,-0.011199243964,-0.0099657528855,0.00446350207277,0.999877661443
2020/10/23/20:08:11.244483,762,1603480091,211422908,map,1.84148106187,0.0142518991234,0.0657258666606,-0.0113472874954,-0.0103414525813,0.00446683966368,0.999872162213
2020/10/23/20:08:11.277641,763,1603480091,244522908,map,1.84748744457,0.0146593168374,0.0660143704058,-0.0115361288106,-0.0101926885472,0.0043261828801,0.999872147314
2020/10/23/20:08:11.312330,764,1603480091,278032908,map,1.85463415888,0.0148504322767,0.0662188534106,-0.0118042686807,-0.0103515339887,0.00414500152177,0.999868153282
2020/10/23/20:08:11.344603,765,1603480091,311494908,map,1.86121517532,0.0151824423675,0.0667404176434,-0.0119404486209,-0.0101538729569,0.00394987550284,0.999869352983
2020/10/23/20:08:11.377889,766,1603480091,344704908,map,1.86788288462,0.015487009289,0.0674404868379,-0.012181981814,-0.0100305856271,0.00391387205553,0.999867825403
2020/10/23/20:08:11.411461,767,1603480091,378132908,map,1.87407223201,0.0157704466572,0.0676443307639,-0.012340577766,-0.0104211154959,0.00378221025741,0.999862393221
2020/10/23/20:08:11.445294,768,1603480091,411578908,map,1.88064047198,0.0159765776997,0.0677535789183,-0.0123085381187,-0.0104831328104,0.0037005630333,0.999862445364
2020/10/23/20:08:11.477847,769,1603480091,444670908,map,1.8871275808,0.0163943830137,0.0679390887979,-0.0121709674496,-0.0100964762504,0.00367632316082,0.999868197997
2020/10/23/20:08:11.511341,770,1603480091,478139908,map,1.89414625159,0.0165397277467,0.0684627971408,-0.0121015951883,-0.0098688396727,0.003929071561,0.999870351493
2020/10/23/20:08:11.544596,771,1603480091,511589908,map,1.90054516128,0.0167360761764,0.0691563212749,-0.0121052889903,-0.0100587718811,0.00402276779221,0.999868041506
2020/10/23/20:08:11.578296,772,1603480091,544754908,map,1.90682630998,0.0168655678643,0.0693148750227,-0.0118935584748,-0.0104845540136,0.00408342998343,0.999865962514
2020/10/23/20:08:11.611592,773,1603480091,578044908,map,1.91302358255,0.0169597700247,0.0695720041175,-0.0117777297079,-0.01071232183,0.00403571174746,0.99986511304
2020/10/23/20:08:11.644421,774,1603480091,611544908,map,1.91873810187,0.0171385380604,0.0700305104787,-0.0116792642506,-0.0114016546973,0.00425323501015,0.999857743406
2020/10/23/20:08:11.682729,775,1603480091,644798908,map,1.92495352835,0.0172179454586,0.0707497024674,-0.0118137331907,-0.011861566851,0.00442494373672,0.999850068167
2020/10/23/20:08:11.711352,776,1603480091,678090908,map,1.93096217807,0.0172685894373,0.0711771922732,-0.0119473103824,-0.0123731371353,0.00426198490299,0.999842989042
2020/10/23/20:08:11.745073,777,1603480091,711456908,map,1.93664255663,0.0176479735956,0.0723677382335,-0.0119896409413,-0.0125601989499,0.00403571173324,0.999841088845
2020/10/23/20:08:11.778039,778,1603480091,744823908,map,1.94243837484,0.0177699345363,0.0726417708851,-0.0121642319307,-0.0134891845696,0.00423392253198,0.999826058503
2020/10/23/20:08:11.811329,779,1603480091,777965908,map,1.94835425184,0.0179466584316,0.0732390773025,-0.012294001401,-0.0138897555155,0.0042584872086,0.999818882352
